statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;02;Hamburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-M-N;Business services;255.0;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;02;Hamburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-M-N;Business services;36.4;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;02;Hamburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-M-N;Business services;218.7;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;08;Baden-Württemberg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-E;Water supply,sewerage,waste management,remediation;23.2;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;08;Baden-Württemberg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-E;Water supply,sewerage,waste management,remediation;1.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;08;Baden-Württemberg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-E;Water supply,sewerage,waste management,remediation;22.2;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;03;Niedersachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-T;Public a.other services, education, health,priv.h.;1403.4;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;03;Niedersachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-T;Public a.other services, education, health,priv.h.;95.6;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;03;Niedersachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-T;Public a.other services, education, health,priv.h.;1307.9;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;1730.8;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;197.0;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;1533.8;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;03;Niedersachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-T;Service activities;3037.1;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;03;Niedersachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-T;Service activities;262.4;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;03;Niedersachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-T;Service activities;2774.7;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;03;Niedersachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-H;Transportation and storage;225.2;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;03;Niedersachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-H;Transportation and storage;9.9;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;03;Niedersachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-H;Transportation and storage;215.2;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;148.1;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;13.4;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;134.8;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;03;Niedersachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;569.2;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;03;Niedersachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;46.6;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;03;Niedersachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;522.6;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;10;Saarland;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;84.3;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;10;Saarland;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;10.2;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;10;Saarland;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;74.1;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;14;Sachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-E;Water supply,sewerage,waste management,remediation;16.7;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;14;Sachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-E;Water supply,sewerage,waste management,remediation;0.5;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;14;Sachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-E;Water supply,sewerage,waste management,remediation;16.2;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;04;Bremen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-H;Transportation and storage;42.3;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;04;Bremen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-H;Transportation and storage;1.5;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;04;Bremen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-H;Transportation and storage;40.8;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;06;Hessen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O;Public admin. and defence, compulsory social sec.;-;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;06;Hessen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O;Public admin. and defence, compulsory social sec.;-;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;06;Hessen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O;Public admin. and defence, compulsory social sec.;-;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;09;Bayern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K;Financial and insurance activities;203.3;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;09;Bayern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K;Financial and insurance activities;24.5;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;09;Bayern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K;Financial and insurance activities;178.8;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-R-T;Arts,entertainm.,recreation,o.service act.,priv.h.;211.2;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-R-T;Arts,entertainm.,recreation,o.service act.,priv.h.;51.3;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-R-T;Arts,entertainm.,recreation,o.service act.,priv.h.;159.9;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-J;Information and communication;135.7;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-J;Information and communication;14.1;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-J;Information and communication;121.6;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-I;Accommodation and food service activities;-;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-I;Accommodation and food service activities;-;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-I;Accommodation and food service activities;-;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-J;Trade,transport.,storage,accom.and food serv.,inf.;2456.2;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-J;Trade,transport.,storage,accom.and food serv.,inf.;195.8;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-J;Trade,transport.,storage,accom.and food serv.,inf.;2260.4;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;02;Hamburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-A;Agriculture, forestry and fishing;2.1;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;02;Hamburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-A;Agriculture, forestry and fishing;0.5;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;02;Hamburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-A;Agriculture, forestry and fishing;1.6;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;09;Bayern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-D;Electricity, gas, steam, air conditioning supply;40.0;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;09;Bayern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-D;Electricity, gas, steam, air conditioning supply;0.0;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;09;Bayern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-D;Electricity, gas, steam, air conditioning supply;40.0;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;225.4;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;22.1;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;203.3;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-I;Trade, transport., storage, accom.and food service;417.9;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-I;Trade, transport., storage, accom.and food service;39.5;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-I;Trade, transport., storage, accom.and food service;378.4;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;14;Sachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-E;Industry, except construction;386.7;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;14;Sachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-E;Industry, except construction;17.1;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;14;Sachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-E;Industry, except construction;369.7;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;12;Brandenburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;178.1;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;12;Brandenburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;13.6;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;12;Brandenburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;164.5;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-I;Accommodation and food service activities;93.1;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-I;Accommodation and food service activities;11.4;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-I;Accommodation and food service activities;81.7;1000;ERW061;Employees (domestic concept);p
